alert_id,alert_timestamp,source_system,alert_type,severity,assigned_analyst,asset_id,status,time_to_triage_minutes,false_positive
ALT-106322,2026-07-05 10:35:00,EDR,Ransomware Behavior Pattern,Low,Analyst_04,AST-00117,Closed,14687.2,False
ALT-100377,2026-07-05 10:43:00,EDR,Ransomware Behavior Pattern,High,Analyst_06,AST-00192,Closed,150.5,False
ALT-104729,2026-07-05 10:47:00,SIEM,Brute Force Attempt,Low,Analyst_13,AST-00732,Closed,1500.7,False
ALT-110203,2026-07-05 10:49:00,Email Gateway,Business Email Compromise Indicator,Critical,Analyst_07,AST-00018,Closed,42.6,False
ALT-109327,2026-07-05 11:02:00,SIEM,Anomalous Login Pattern,Low,Analyst_13,AST-00014,Closed,564.5,False
ALT-102453,2026-07-05 11:08:00,Firewall,Blocked Outbound C2 Traffic,High,Analyst_07,AST-00738,Closed,44.7,False
ALT-109490,2026-07-05 11:13:00,SIEM,Brute Force Attempt,Critical,Analyst_04,AST-00310,Closed,44.2,False
ALT-107439,2026-07-05 11:17:00,Email Gateway,Spoofed Sender Domain,Medium,Analyst_03,AST-00733,Closed,148.0,True
ALT-104541,2026-07-05 11:22:00,EDR,Ransomware Behavior Pattern,Low,Analyst_11,AST-00620,Closed,317.9,True
ALT-110086,2026-07-05 11:31:00,SIEM,Privilege Escalation Attempt,High,Analyst_11,AST-00785,Closed,55.2,False
ALT-106269,2026-07-05 11:39:00,Email Gateway,Phishing Attempt,Medium,Analyst_05,AST-00028,Closed,1732.9,False
ALT-109382,2026-07-05 11:42:00,SIEM,Anomalous Login Pattern,Medium,Analyst_06,AST-00683,Closed,500.4,False
ALT-104370,2026-07-05 11:42:00,IDS/IPS,Malware Signature Match,High,Analyst_09,AST-00593,Closed,122.5,False
ALT-105186,2026-07-05 12:06:00,EDR,Suspicious Process Execution,Medium,Analyst_09,AST-00020,Closed,453.7,True
ALT-109650,2026-07-05 12:16:00,SIEM,Brute Force Attempt,High,Analyst_08,AST-00107,Closed,110.6,False
ALT-102676,2026-07-05 12:18:00,Email Gateway,Malicious Attachment,Medium,Analyst_14,AST-00445,Closed,810.3,False
ALT-110697,2026-07-05 12:31:00,Email Gateway,Malicious Attachment,Medium,Analyst_02,AST-00186,Closed,190.6,False
ALT-104622,2026-07-05 12:49:00,Email Gateway,Spoofed Sender Domain,Medium,Analyst_01,AST-00017,Closed,392.9,True
ALT-109651,2026-07-05 12:49:00,Email Gateway,Phishing Attempt,Medium,Analyst_12,AST-00546,Closed,225.0,False
ALT-106392,2026-07-05 12:54:00,Email Gateway,Spoofed Sender Domain,Medium,Analyst_02,AST-00445,Closed,74.0,False
ALT-104012,2026-07-05 13:01:00,SIEM,Lateral Movement Indicator,Medium,Analyst_03,AST-00291,Closed,16.9,False
ALT-111923,2026-07-05 13:01:00,Cloud Access Security (CASB),Unsanctioned App Access,Low,Analyst_10,AST-00659,Closed,109.0,True
ALT-101432,2026-07-05 13:07:00,SIEM,Privilege Escalation Attempt,Low,Analyst_02,AST-00006,Closed,1455.3,False
ALT-107560,2026-07-05 13:11:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Low,Analyst_11,AST-00116,Closed,1157.6,True
ALT-100688,2026-07-05 13:14:00,Firewall,Port Scan Detected,Low,Analyst_11,AST-00263,Closed,1523.2,True
ALT-106045,2026-07-05 13:24:00,EDR,Ransomware Behavior Pattern,Low,Analyst_11,AST-00708,Closed,1089.4,False
ALT-107663,2026-07-05 13:32:00,Firewall,Unusual Outbound Data Volume,Low,Analyst_02,AST-00265,Closed,8664.7,False
ALT-103297,2026-07-05 14:13:00,SIEM,Privilege Escalation Attempt,Medium,Analyst_14,AST-00493,Closed,733.4,False
ALT-109871,2026-07-05 14:16:00,Email Gateway,Business Email Compromise Indicator,High,Analyst_03,AST-00795,Closed,121.5,False
ALT-106074,2026-07-05 14:24:00,SIEM,Anomalous Login Pattern,Low,Analyst_06,AST-00063,Closed,490.5,False
ALT-104910,2026-07-05 14:25:00,Email Gateway,Spoofed Sender Domain,Low,Analyst_06,AST-00752,Closed,789.6,True
ALT-109357,2026-07-05 14:41:00,EDR,Suspicious Process Execution,Low,Analyst_05,AST-00172,Closed,911.6,False
ALT-100404,2026-07-05 14:45:00,SIEM,Brute Force Attempt,Low,Analyst_13,AST-00613,Closed,1944.7,True
ALT-100568,2026-07-05 14:53:00,IDS/IPS,Protocol Anomaly,High,Analyst_09,AST-00631,Closed,192.2,False
ALT-107572,2026-07-05 14:54:00,Email Gateway,Spoofed Sender Domain,Low,Analyst_02,AST-00201,Closed,577.7,True
ALT-103199,2026-07-05 14:55:00,EDR,Credential Dumping Indicator,High,Analyst_01,AST-00533,Closed,67.6,False
ALT-109981,2026-07-05 15:15:00,Firewall,Unusual Outbound Data Volume,Low,Analyst_07,AST-00774,Closed,2518.8,False
ALT-111975,2026-07-05 15:20:00,Email Gateway,Phishing Attempt,Low,Analyst_12,AST-00181,Closed,1707.1,False
ALT-110763,2026-07-05 15:21:00,Email Gateway,Malicious Attachment,Medium,Analyst_11,AST-00656,Closed,154.1,False
ALT-110031,2026-07-05 15:37:00,Cloud Access Security (CASB),Anomalous Data Download Volume,High,Analyst_13,AST-00193,Closed,132.1,False
ALT-111935,2026-07-05 15:45:00,SIEM,Privilege Escalation Attempt,Low,Analyst_01,AST-00546,Closed,2231.9,False
ALT-111181,2026-07-05 16:11:00,Email Gateway,Phishing Attempt,Medium,Analyst_10,AST-00122,Closed,493.3,False
ALT-111091,2026-07-05 16:11:00,SIEM,Lateral Movement Indicator,Low,Analyst_11,AST-00686,Closed,2137.8,True
ALT-110518,2026-07-05 16:24:00,SIEM,Privilege Escalation Attempt,Critical,Analyst_12,AST-00463,Closed,44.3,True
ALT-110682,2026-07-05 16:28:00,Email Gateway,Phishing Attempt,Medium,Analyst_06,AST-00219,Closed,363.8,False
ALT-111191,2026-07-05 16:34:00,EDR,Suspicious Process Execution,Low,Analyst_06,AST-00627,Closed,1258.0,True
ALT-109166,2026-07-05 16:35:00,SIEM,Lateral Movement Indicator,High,Analyst_09,AST-00373,Closed,170.8,False
ALT-101305,2026-07-05 16:45:00,Firewall,Unusual Outbound Data Volume,Low,Analyst_12,AST-00728,In Progress,1426.5,False
ALT-108984,2026-07-05 16:47:00,SIEM,Privilege Escalation Attempt,High,Analyst_11,AST-00115,Closed,123.4,False
ALT-110961,2026-07-05 16:48:00,Email Gateway,Business Email Compromise Indicator,Low,Analyst_10,AST-00775,Closed,7567.3,False
ALT-107394,2026-07-05 16:58:00,EDR,Ransomware Behavior Pattern,Medium,Analyst_01,AST-00666,Closed,540.5,False
ALT-100591,2026-07-05 17:01:00,Cloud Access Security (CASB),Impossible Travel Login,Medium,Analyst_06,AST-00071,Closed,418.9,False
ALT-101155,2026-07-05 17:06:00,SIEM,Lateral Movement Indicator,High,Analyst_14,AST-00006,Closed,193.3,False
ALT-101431,2026-07-05 17:06:00,SIEM,Anomalous Login Pattern,Medium,Analyst_05,AST-00758,Closed,87.0,False
ALT-105776,2026-07-05 17:12:00,SIEM,Lateral Movement Indicator,Medium,Analyst_09,AST-00144,Closed,172.3,False
ALT-104652,2026-07-05 17:20:00,EDR,Suspicious Process Execution,Medium,Analyst_01,AST-00067,Closed,1319.8,False
ALT-107459,2026-07-05 17:23:00,Cloud Access Security (CASB),Impossible Travel Login,Medium,Analyst_09,AST-00678,Closed,314.1,True
ALT-100536,2026-07-05 17:30:00,IDS/IPS,Protocol Anomaly,Critical,Analyst_09,AST-00587,Closed,31.7,False
ALT-111698,2026-07-05 17:31:00,Email Gateway,Phishing Attempt,Medium,Analyst_10,AST-00661,Closed,752.1,False
ALT-109726,2026-07-05 17:49:00,SIEM,Anomalous Login Pattern,Low,Analyst_08,AST-00528,Closed,1743.1,False
ALT-110488,2026-07-05 17:49:00,Firewall,Blocked Outbound C2 Traffic,Critical,Analyst_07,AST-00028,Closed,43.2,False
ALT-103118,2026-07-05 17:54:00,Email Gateway,Phishing Attempt,Medium,Analyst_01,AST-00243,In Progress,280.3,True
ALT-107177,2026-07-05 17:57:00,SIEM,Brute Force Attempt,Low,Analyst_08,AST-00140,Closed,1064.8,False
ALT-109053,2026-07-05 18:25:00,SIEM,Anomalous Login Pattern,Low,Analyst_10,AST-00319,Closed,941.5,True
ALT-101995,2026-07-05 18:32:00,SIEM,Privilege Escalation Attempt,Medium,Analyst_03,AST-00142,Closed,515.6,True
ALT-110406,2026-07-05 18:53:00,Email Gateway,Business Email Compromise Indicator,Medium,Analyst_07,AST-00378,Closed,151.6,True
ALT-104052,2026-07-05 18:53:00,EDR,Ransomware Behavior Pattern,Low,Analyst_05,AST-00056,Closed,1218.7,True
ALT-103402,2026-07-05 19:13:00,EDR,Suspicious Process Execution,Critical,Analyst_03,AST-00179,Closed,24.8,False
ALT-109111,2026-07-05 20:25:00,EDR,Unsigned Binary Execution,Medium,Analyst_12,AST-00595,Closed,717.4,False
ALT-100421,2026-07-05 20:29:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Critical,Analyst_11,AST-00072,Closed,9.0,False
ALT-109116,2026-07-05 21:12:00,EDR,Suspicious Process Execution,Low,Analyst_07,AST-00712,Closed,1471.8,False
ALT-104926,2026-07-05 21:33:00,Firewall,Blocked Outbound C2 Traffic,Medium,Analyst_05,AST-00340,Closed,871.6,False
ALT-100904,2026-07-05 22:46:00,Cloud Access Security (CASB),Impossible Travel Login,Low,Analyst_04,AST-00146,Closed,1277.0,True
ALT-103142,2026-07-05 23:08:00,EDR,Ransomware Behavior Pattern,Medium,Analyst_10,AST-00488,Closed,434.6,True
ALT-105219,2026-07-05 23:08:00,SIEM,Lateral Movement Indicator,Low,Analyst_14,AST-00702,Closed,1287.9,False
ALT-100161,2026-07-06 00:11:00,Firewall,Port Scan Detected,Critical,Analyst_06,AST-00341,Closed,22.9,False
ALT-102235,2026-07-06 02:23:00,EDR,Suspicious Process Execution,Medium,Analyst_11,AST-00671,Closed,120.7,False
ALT-108554,2026-07-06 02:37:00,SIEM,Lateral Movement Indicator,High,Analyst_10,AST-00419,Closed,56.0,False
ALT-109975,2026-07-06 03:24:00,EDR,Unsigned Binary Execution,Medium,Analyst_11,AST-00115,Closed,60.5,False
ALT-111227,2026-07-06 04:05:00,EDR,Suspicious Process Execution,Medium,Analyst_02,AST-00420,Closed,57.4,True
ALT-104835,2026-07-06 04:13:00,SIEM,Anomalous Login Pattern,Medium,Analyst_13,AST-00404,Closed,158.6,False
ALT-101211,2026-07-06 04:38:00,SIEM,Brute Force Attempt,Low,Analyst_10,AST-00371,Closed,2031.7,False
ALT-111125,2026-07-06 05:53:00,EDR,Credential Dumping Indicator,Low,Analyst_03,AST-00196,Closed,2234.9,True
ALT-111477,2026-07-06 06:05:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Medium,Analyst_08,AST-00213,Closed,458.2,True
ALT-100485,2026-07-06 08:08:00,EDR,Unsigned Binary Execution,Low,Analyst_03,AST-00694,Closed,1864.0,True
ALT-107323,2026-07-06 08:08:00,EDR,Unsigned Binary Execution,Critical,Analyst_14,AST-00499,Open,24.2,True
ALT-103440,2026-07-06 08:16:00,SIEM,Brute Force Attempt,Critical,Analyst_08,AST-00354,Closed,31.1,False
ALT-103435,2026-07-06 08:19:00,IDS/IPS,Protocol Anomaly,Medium,Analyst_07,AST-00611,Closed,683.7,True
ALT-105610,2026-07-06 08:32:00,EDR,Suspicious Process Execution,High,Analyst_11,AST-00032,Closed,92.0,False
ALT-104544,2026-07-06 08:46:00,Email Gateway,Spoofed Sender Domain,Medium,Analyst_05,AST-00722,Closed,764.7,False
ALT-108702,2026-07-06 08:53:00,Firewall,Port Scan Detected,High,Analyst_04,AST-00293,Closed,68.9,False
ALT-107567,2026-07-06 08:58:00,EDR,Ransomware Behavior Pattern,Medium,Analyst_05,AST-00604,Closed,484.2,False
ALT-104171,2026-07-06 08:59:00,SIEM,Privilege Escalation Attempt,Medium,Analyst_13,AST-00575,Closed,3553.6,True
ALT-106681,2026-07-06 09:24:00,Firewall,Port Scan Detected,Critical,Analyst_08,AST-00734,Closed,36.0,False
ALT-103097,2026-07-06 09:29:00,SIEM,Brute Force Attempt,Medium,Analyst_12,AST-00112,Closed,265.9,False
ALT-104545,2026-07-06 09:29:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Low,Analyst_12,AST-00588,Closed,367.7,True
ALT-107429,2026-07-06 09:36:00,Cloud Access Security (CASB),Impossible Travel Login,Medium,Analyst_10,AST-00011,Closed,311.8,False
ALT-111109,2026-07-06 09:40:00,SIEM,Privilege Escalation Attempt,Critical,Analyst_09,AST-00275,Closed,37.5,False
ALT-102938,2026-07-06 09:55:00,IDS/IPS,Malware Signature Match,Medium,Analyst_10,AST-00365,Closed,188.9,False
ALT-109479,2026-07-06 09:56:00,EDR,Ransomware Behavior Pattern,Medium,Analyst_11,AST-00391,Closed,639.6,False
ALT-104862,2026-07-06 09:58:00,Email Gateway,Phishing Attempt,Medium,Analyst_12,AST-00542,Closed,1911.5,False
ALT-102650,2026-07-06 09:59:00,SIEM,Brute Force Attempt,Low,Analyst_13,AST-00330,Closed,683.2,True
ALT-109497,2026-07-06 10:01:00,Firewall,Blocked Known-Bad IP,High,Analyst_14,AST-00618,Closed,153.2,False
ALT-102162,2026-07-06 10:24:00,SIEM,Anomalous Login Pattern,Medium,Analyst_02,AST-00340,Closed,327.8,True
ALT-111459,2026-07-06 10:26:00,IDS/IPS,Protocol Anomaly,High,Analyst_07,AST-00159,Closed,87.1,False
ALT-108924,2026-07-06 10:31:00,Email Gateway,Phishing Attempt,Low,Analyst_08,AST-00335,Closed,393.8,True
ALT-104031,2026-07-06 11:12:00,SIEM,Privilege Escalation Attempt,Medium,Analyst_06,AST-00605,Closed,6489.1,False
ALT-104782,2026-07-06 11:23:00,Email Gateway,Business Email Compromise Indicator,Medium,Analyst_01,AST-00556,Closed,145.1,False
ALT-111706,2026-07-06 11:41:00,Firewall,Unusual Outbound Data Volume,Medium,Analyst_04,AST-00019,Closed,245.2,False
ALT-111296,2026-07-06 11:46:00,SIEM,Lateral Movement Indicator,Low,Analyst_07,AST-00059,Closed,8079.0,True
ALT-111929,2026-07-06 11:47:00,EDR,Credential Dumping Indicator,Low,Analyst_03,AST-00466,Closed,1762.6,True
ALT-109845,2026-07-06 11:58:00,SIEM,Brute Force Attempt,Low,Analyst_10,AST-00454,Closed,836.2,True
ALT-109006,2026-07-06 12:02:00,Email Gateway,Spoofed Sender Domain,High,Analyst_03,AST-00569,Closed,53.7,False
ALT-106736,2026-07-06 12:10:00,SIEM,Privilege Escalation Attempt,Medium,Analyst_13,AST-00190,Closed,336.5,True
ALT-109695,2026-07-06 12:26:00,Firewall,Port Scan Detected,Medium,Analyst_06,AST-00141,Closed,161.3,True
ALT-105933,2026-07-06 12:28:00,SIEM,Lateral Movement Indicator,Medium,Analyst_02,AST-00080,Closed,227.3,True
ALT-104913,2026-07-06 13:01:00,Email Gateway,Business Email Compromise Indicator,Low,Analyst_11,AST-00008,Closed,5465.4,True
ALT-104550,2026-07-06 13:14:00,Firewall,Blocked Outbound C2 Traffic,Medium,Analyst_05,AST-00713,Closed,695.1,False
ALT-111138,2026-07-06 13:19:00,Email Gateway,Malicious Attachment,Medium,Analyst_09,AST-00432,Closed,366.6,True
ALT-101484,2026-07-06 13:24:00,EDR,Unsigned Binary Execution,Low,Analyst_04,AST-00106,Closed,1093.6,False
ALT-107444,2026-07-06 13:25:00,EDR,Unsigned Binary Execution,Medium,Analyst_05,AST-00003,Closed,962.0,False
ALT-110899,2026-07-06 13:25:00,SIEM,Privilege Escalation Attempt,Medium,Analyst_06,AST-00763,Closed,1481.7,False
ALT-110643,2026-07-06 13:33:00,Firewall,Port Scan Detected,Medium,Analyst_07,AST-00669,Closed,247.9,True
ALT-108655,2026-07-06 13:34:00,Firewall,Blocked Outbound C2 Traffic,High,Analyst_08,AST-00516,Closed,116.7,False
ALT-106699,2026-07-06 13:46:00,Email Gateway,Business Email Compromise Indicator,High,Analyst_01,AST-00076,Closed,351.8,False
ALT-101590,2026-07-06 13:52:00,Cloud Access Security (CASB),Unsanctioned App Access,Medium,Analyst_06,AST-00694,Closed,535.4,False
ALT-102887,2026-07-06 13:53:00,Email Gateway,Spoofed Sender Domain,Low,Analyst_12,AST-00404,Closed,1105.6,True
ALT-100178,2026-07-06 13:57:00,SIEM,Anomalous Login Pattern,High,Analyst_07,AST-00562,Closed,64.9,False
ALT-108433,2026-07-06 13:59:00,IDS/IPS,Exploit Attempt Signature Match,Medium,Analyst_07,AST-00435,Closed,170.7,False
ALT-102836,2026-07-06 14:08:00,Firewall,Unusual Outbound Data Volume,High,Analyst_03,AST-00659,Closed,27.5,False
ALT-111424,2026-07-06 14:10:00,IDS/IPS,Exploit Attempt Signature Match,Medium,Analyst_01,AST-00166,Closed,1329.1,False
ALT-110710,2026-07-06 14:11:00,SIEM,Brute Force Attempt,Medium,Analyst_05,AST-00186,Closed,299.6,False
ALT-111871,2026-07-06 14:12:00,EDR,Suspicious Process Execution,Medium,Analyst_07,AST-00359,Closed,282.0,False
ALT-110651,2026-07-06 14:18:00,Firewall,Port Scan Detected,High,Analyst_09,AST-00606,Closed,107.1,False
ALT-106458,2026-07-06 14:23:00,EDR,Ransomware Behavior Pattern,Low,Analyst_10,AST-00680,Closed,150.5,True
ALT-106096,2026-07-06 14:27:00,SIEM,Lateral Movement Indicator,High,Analyst_08,AST-00239,Closed,45.3,False
ALT-106166,2026-07-06 14:33:00,SIEM,Anomalous Login Pattern,High,Analyst_01,AST-00290,Closed,166.4,True
ALT-109891,2026-07-06 14:35:00,Firewall,Port Scan Detected,Medium,Analyst_02,AST-00457,Closed,1414.9,False
ALT-111755,2026-07-06 14:39:00,SIEM,Privilege Escalation Attempt,High,Analyst_08,AST-00053,Closed,304.8,False
ALT-102123,2026-07-06 14:42:00,SIEM,Privilege Escalation Attempt,Low,Analyst_12,AST-00579,Closed,129.0,False
ALT-110788,2026-07-06 14:45:00,EDR,Credential Dumping Indicator,Low,Analyst_04,AST-00413,Closed,1475.2,True
ALT-110160,2026-07-06 14:57:00,SIEM,Privilege Escalation Attempt,Medium,Analyst_11,AST-00619,Closed,143.7,False
ALT-109957,2026-07-06 15:01:00,SIEM,Brute Force Attempt,High,Analyst_09,AST-00050,Closed,1699.1,False
ALT-107179,2026-07-06 15:08:00,Email Gateway,Business Email Compromise Indicator,Low,Analyst_04,AST-00551,Closed,1347.8,False
ALT-109018,2026-07-06 15:13:00,Firewall,Port Scan Detected,High,Analyst_06,AST-00358,Closed,931.5,False
ALT-104360,2026-07-06 15:14:00,Firewall,Unusual Outbound Data Volume,Critical,Analyst_03,AST-00387,Closed,35.7,False
ALT-102972,2026-07-06 15:21:00,EDR,Suspicious Process Execution,High,Analyst_01,AST-00725,Closed,271.4,False
ALT-103831,2026-07-06 15:21:00,EDR,Credential Dumping Indicator,High,Analyst_07,AST-00276,Open,140.7,False
ALT-104614,2026-07-06 15:31:00,EDR,Ransomware Behavior Pattern,Medium,Analyst_13,AST-00726,Closed,412.8,False
ALT-102779,2026-07-06 15:32:00,Email Gateway,Malicious Attachment,Medium,Analyst_04,AST-00674,Closed,352.1,False
ALT-104181,2026-07-06 15:43:00,Firewall,Blocked Outbound C2 Traffic,High,Analyst_01,AST-00391,Closed,70.3,False
ALT-104285,2026-07-06 15:45:00,SIEM,Privilege Escalation Attempt,Low,Analyst_03,AST-00305,Closed,2007.6,True
ALT-101282,2026-07-06 15:47:00,EDR,Ransomware Behavior Pattern,Low,Analyst_02,AST-00733,Closed,350.2,False
ALT-104231,2026-07-06 16:03:00,Firewall,Port Scan Detected,Medium,Analyst_04,AST-00108,Closed,247.3,False
ALT-100052,2026-07-06 16:21:00,Email Gateway,Phishing Attempt,Low,Analyst_05,AST-00650,Closed,291.2,True
ALT-108400,2026-07-06 16:37:00,Firewall,Unusual Outbound Data Volume,Medium,Analyst_13,AST-00574,Closed,373.4,False
ALT-108557,2026-07-06 16:51:00,Email Gateway,Phishing Attempt,Medium,Analyst_13,AST-00525,Closed,239.8,True
ALT-105399,2026-07-06 16:55:00,Firewall,Blocked Outbound C2 Traffic,Low,Analyst_02,AST-00732,Closed,3100.4,True
ALT-110569,2026-07-06 16:57:00,SIEM,Privilege Escalation Attempt,Low,Analyst_02,AST-00125,Closed,1219.6,True
ALT-100821,2026-07-06 16:58:00,Email Gateway,Malicious Attachment,Low,Analyst_08,AST-00525,Closed,1333.4,False
ALT-111155,2026-07-06 16:59:00,Email Gateway,Business Email Compromise Indicator,Medium,Analyst_10,AST-00124,Closed,221.4,False
ALT-101220,2026-07-06 17:08:00,Email Gateway,Phishing Attempt,Low,Analyst_01,AST-00364,Closed,617.7,True
ALT-110487,2026-07-06 17:22:00,EDR,Ransomware Behavior Pattern,Low,Analyst_09,AST-00579,Closed,754.6,False
ALT-105441,2026-07-06 17:31:00,Email Gateway,Business Email Compromise Indicator,Critical,Analyst_09,AST-00184,Closed,24.3,False
ALT-107959,2026-07-06 17:32:00,Firewall,Blocked Outbound C2 Traffic,High,Analyst_14,AST-00224,Closed,456.0,False
ALT-107495,2026-07-06 17:42:00,Email Gateway,Business Email Compromise Indicator,Low,Analyst_10,AST-00424,Closed,211.4,True
ALT-109223,2026-07-06 17:43:00,SIEM,Brute Force Attempt,Low,Analyst_11,AST-00301,Closed,177.5,True
ALT-103924,2026-07-06 17:50:00,Email Gateway,Phishing Attempt,Medium,Analyst_07,AST-00428,Closed,230.6,False
ALT-111760,2026-07-06 18:00:00,SIEM,Brute Force Attempt,High,Analyst_06,AST-00750,In Progress,179.9,False
ALT-110931,2026-07-06 18:00:00,Email Gateway,Phishing Attempt,Low,Analyst_13,AST-00158,Closed,431.9,False
ALT-100952,2026-07-06 18:09:00,Cloud Access Security (CASB),Anomalous Data Download Volume,High,Analyst_10,AST-00739,Closed,254.0,False
ALT-107872,2026-07-06 18:12:00,SIEM,Lateral Movement Indicator,Medium,Analyst_04,AST-00134,Closed,493.4,False
ALT-103295,2026-07-06 18:14:00,SIEM,Privilege Escalation Attempt,Medium,Analyst_07,AST-00137,Closed,188.3,True
ALT-111062,2026-07-06 18:14:00,EDR,Ransomware Behavior Pattern,Medium,Analyst_02,AST-00414,Closed,69.2,False
ALT-107932,2026-07-06 18:14:00,SIEM,Anomalous Login Pattern,Low,Analyst_02,AST-00758,Closed,4504.9,False
ALT-107367,2026-07-06 18:33:00,Email Gateway,Malicious Attachment,High,Analyst_03,AST-00545,Closed,100.5,False
ALT-100794,2026-07-06 18:37:00,EDR,Suspicious Process Execution,High,Analyst_12,AST-00488,Closed,153.7,False
ALT-111801,2026-07-06 18:39:00,SIEM,Privilege Escalation Attempt,Medium,Analyst_09,AST-00104,Closed,195.4,False
ALT-104019,2026-07-06 18:46:00,EDR,Credential Dumping Indicator,Medium,Analyst_13,AST-00088,Closed,1533.6,False
ALT-111030,2026-07-06 18:52:00,EDR,Credential Dumping Indicator,Medium,Analyst_09,AST-00153,Closed,109.3,False
ALT-101027,2026-07-06 18:58:00,SIEM,Lateral Movement Indicator,Medium,Analyst_08,AST-00701,Closed,856.6,True
ALT-107385,2026-07-06 18:59:00,Email Gateway,Business Email Compromise Indicator,Medium,Analyst_05,AST-00643,Closed,483.9,False
ALT-108944,2026-07-06 19:12:00,SIEM,Anomalous Login Pattern,Low,Analyst_06,AST-00076,Closed,362.4,True
ALT-107644,2026-07-06 19:19:00,EDR,Suspicious Process Execution,Low,Analyst_08,AST-00784,Closed,950.4,False
ALT-105631,2026-07-06 19:22:00,EDR,Suspicious Process Execution,Medium,Analyst_14,AST-00595,Closed,494.5,True
ALT-111483,2026-07-06 19:26:00,IDS/IPS,Protocol Anomaly,Medium,Analyst_08,AST-00589,Closed,90.1,True
ALT-102927,2026-07-06 19:33:00,SIEM,Anomalous Login Pattern,Low,Analyst_07,AST-00642,Closed,1259.0,True
ALT-101042,2026-07-06 19:58:00,Firewall,Unusual Outbound Data Volume,Low,Analyst_07,AST-00737,Closed,515.3,True
