assigned_analyst,asset_id,alert_id,alert_timestamp,source_system,alert_type,severity,status,time_to_triage_minutes,false_positive,asset_criticality,business_unit,region,analyst_shift,alert_date,alert_hour,is_business_hours,sla_target_minutes,sla_breached_calc
Analyst_05,AST-00643,ALT-107385,2026-07-06 18:59:00,Email Gateway,Business Email Compromise Indicator,Medium,Closed,483.9,False,Tier 3 - Standard,Asset Servicing,NA,Day,2026-07-06,18,True,480,True
Analyst_06,AST-00076,ALT-108944,2026-07-06 19:12:00,SIEM,Anomalous Login Pattern,Low,Closed,362.4,True,Tier 3 - Standard,Asset Servicing,EMEA,Night,2026-07-06,19,False,1440,False
Analyst_08,AST-00784,ALT-107644,2026-07-06 19:19:00,EDR,Suspicious Process Execution,Low,Closed,950.4,False,Tier 2 - High,Retail Banking,NA,Evening,2026-07-06,19,False,1440,False
Analyst_14,AST-00595,ALT-105631,2026-07-06 19:22:00,EDR,Suspicious Process Execution,Medium,Closed,494.5,True,Tier 3 - Standard,Retail Banking,NA,Night,2026-07-06,19,False,480,True
Analyst_08,AST-00589,ALT-111483,2026-07-06 19:26:00,IDS/IPS,Protocol Anomaly,Medium,Closed,90.1,True,Tier 3 - Standard,Global Markets,NA,Evening,2026-07-06,19,False,480,False
Analyst_07,AST-00642,ALT-102927,2026-07-06 19:33:00,SIEM,Anomalous Login Pattern,Low,Closed,1259.0,True,Tier 2 - High,Technology,APAC,Evening,2026-07-06,19,False,1440,False
Analyst_07,AST-00737,ALT-101042,2026-07-06 19:58:00,Firewall,Unusual Outbound Data Volume,Low,Closed,515.3,True,Tier 2 - High,Fund Services,APAC,Evening,2026-07-06,19,False,1440,False
Analyst_10,AST-00400,ALT-101214,2026-07-06 20:15:00,Email Gateway,Malicious Attachment,High,Closed,22.4,False,Tier 3 - Standard,Technology,NA,Evening,2026-07-06,20,False,120,False
Analyst_10,AST-00160,ALT-110280,2026-07-06 20:41:00,SIEM,Lateral Movement Indicator,Low,Closed,1408.3,False,Tier 3 - Standard,Retail Banking,APAC,Evening,2026-07-06,20,False,1440,False
Analyst_02,AST-00120,ALT-105798,2026-07-06 21:29:00,SIEM,Privilege Escalation Attempt,Critical,Closed,18.1,False,Tier 2 - High,Global Markets,APAC,Day,2026-07-06,21,False,30,False
Analyst_14,AST-00255,ALT-104109,2026-07-06 21:47:00,SIEM,Brute Force Attempt,Low,Closed,1467.2,False,Tier 2 - High,Asset Servicing,EMEA,Night,2026-07-06,21,False,1440,True
Analyst_11,AST-00643,ALT-105702,2026-07-06 22:38:00,EDR,Unsigned Binary Execution,Medium,Closed,366.5,False,Tier 3 - Standard,Asset Servicing,NA,Day,2026-07-06,22,False,480,False
Analyst_09,AST-00298,ALT-110404,2026-07-06 22:51:00,Email Gateway,Malicious Attachment,Low,Closed,1269.8,False,Tier 3 - Standard,Retail Banking,NA,Day,2026-07-06,22,False,1440,False
Analyst_02,AST-00542,ALT-103276,2026-07-06 23:11:00,Cloud Access Security (CASB),Impossible Travel Login,Medium,Closed,1545.3,False,Tier 2 - High,Technology,EMEA,Day,2026-07-06,23,False,480,True
Analyst_04,AST-00381,ALT-111678,2026-07-06 23:15:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Medium,Closed,1701.3,True,Tier 1 - Critical,Fund Services,APAC,Evening,2026-07-06,23,False,480,True
Analyst_01,AST-00371,ALT-108855,2026-07-06 23:30:00,IDS/IPS,Exploit Attempt Signature Match,High,Closed,104.6,True,Tier 3 - Standard,Asset Servicing,EMEA,Evening,2026-07-06,23,False,120,False
Analyst_03,AST-00149,ALT-111008,2026-07-06 23:34:00,Cloud Access Security (CASB),Unsanctioned App Access,Low,Closed,101.3,True,Tier 2 - High,Asset Servicing,EMEA,Night,2026-07-06,23,False,1440,False
Analyst_04,AST-00725,ALT-106399,2026-07-06 23:43:00,SIEM,Brute Force Attempt,Medium,Closed,452.4,True,Tier 3 - Standard,Fund Services,NA,Evening,2026-07-06,23,False,480,False
Analyst_10,AST-00652,ALT-102046,2026-07-07 00:44:00,SIEM,Anomalous Login Pattern,Low,Closed,1311.2,False,Tier 3 - Standard,Fund Services,APAC,Evening,2026-07-07,0,False,1440,False
Analyst_03,AST-00626,ALT-111329,2026-07-07 00:48:00,Cloud Access Security (CASB),Impossible Travel Login,Medium,Closed,422.0,True,Tier 3 - Standard,Corporate Functions,EMEA,Night,2026-07-07,0,False,480,False
Analyst_11,AST-00018,ALT-108672,2026-07-07 01:22:00,EDR,Ransomware Behavior Pattern,Critical,Closed,21.9,False,Tier 3 - Standard,Asset Servicing,EMEA,Day,2026-07-07,1,False,30,False
Analyst_14,AST-00722,ALT-100124,2026-07-07 01:38:00,Email Gateway,Malicious Attachment,Low,Closed,1486.5,True,Tier 3 - Standard,Corporate Functions,NA,Night,2026-07-07,1,False,1440,True
Analyst_08,AST-00182,ALT-107285,2026-07-07 01:38:00,SIEM,Anomalous Login Pattern,Medium,Closed,523.4,True,Tier 2 - High,Technology,NA,Evening,2026-07-07,1,False,480,True
Analyst_07,AST-00680,ALT-104859,2026-07-07 01:53:00,SIEM,Anomalous Login Pattern,High,Closed,32.3,False,Tier 2 - High,Retail Banking,NA,Evening,2026-07-07,1,False,120,False
Analyst_05,AST-00239,ALT-100220,2026-07-07 02:53:00,Cloud Access Security (CASB),Unsanctioned App Access,Low,Closed,2422.5,True,Tier 3 - Standard,Retail Banking,APAC,Day,2026-07-07,2,False,1440,True
Analyst_09,AST-00662,ALT-106920,2026-07-07 03:13:00,SIEM,Privilege Escalation Attempt,Medium,Closed,1141.7,False,Tier 3 - Standard,Global Markets,EMEA,Day,2026-07-07,3,False,480,True
Analyst_14,AST-00335,ALT-101879,2026-07-07 04:54:00,Cloud Access Security (CASB),Unsanctioned App Access,Medium,Closed,259.1,False,Tier 3 - Standard,Retail Banking,NA,Night,2026-07-07,4,False,480,False
Analyst_06,AST-00102,ALT-101958,2026-07-07 05:51:00,EDR,Ransomware Behavior Pattern,High,Closed,222.6,False,Tier 3 - Standard,Retail Banking,EMEA,Night,2026-07-07,5,False,120,True
Analyst_01,AST-00793,ALT-110709,2026-07-07 05:52:00,SIEM,Privilege Escalation Attempt,Medium,Closed,398.6,False,Tier 3 - Standard,Asset Servicing,EMEA,Evening,2026-07-07,5,False,480,False
Analyst_14,AST-00391,ALT-105931,2026-07-07 06:15:00,Cloud Access Security (CASB),Impossible Travel Login,Medium,Closed,373.8,True,Tier 3 - Standard,Fund Services,NA,Night,2026-07-07,6,False,480,False
Analyst_03,AST-00212,ALT-101891,2026-07-07 06:17:00,SIEM,Lateral Movement Indicator,Critical,Closed,95.5,False,Tier 3 - Standard,Corporate Functions,NA,Night,2026-07-07,6,False,30,True
Analyst_14,AST-00318,ALT-109372,2026-07-07 07:30:00,Cloud Access Security (CASB),Unsanctioned App Access,Critical,Closed,15.4,False,Tier 2 - High,Retail Banking,NA,Night,2026-07-07,7,False,30,False
Analyst_03,AST-00183,ALT-103735,2026-07-07 07:32:00,Email Gateway,Malicious Attachment,Low,Closed,238.1,True,Tier 3 - Standard,Asset Servicing,EMEA,Night,2026-07-07,7,False,1440,False
Analyst_10,AST-00070,ALT-101008,2026-07-07 07:43:00,SIEM,Lateral Movement Indicator,High,Closed,232.3,False,Tier 2 - High,Retail Banking,EMEA,Evening,2026-07-07,7,False,120,True
Analyst_12,AST-00036,ALT-102214,2026-07-07 08:05:00,SIEM,Lateral Movement Indicator,Low,Closed,1706.8,False,Tier 2 - High,Corporate Functions,APAC,Night,2026-07-07,8,True,1440,True
Analyst_03,AST-00016,ALT-105265,2026-07-07 08:21:00,Email Gateway,Business Email Compromise Indicator,High,Closed,197.0,False,Tier 3 - Standard,Corporate Functions,NA,Night,2026-07-07,8,True,120,True
Analyst_03,AST-00409,ALT-101163,2026-07-07 08:28:00,SIEM,Privilege Escalation Attempt,High,Closed,310.7,False,Tier 1 - Critical,Corporate Functions,APAC,Night,2026-07-07,8,True,120,True
Analyst_09,AST-00069,ALT-106607,2026-07-07 08:29:00,Email Gateway,Spoofed Sender Domain,Medium,Closed,461.8,True,Tier 3 - Standard,Global Markets,NA,Day,2026-07-07,8,True,480,False
Analyst_08,AST-00411,ALT-101021,2026-07-07 08:36:00,SIEM,Lateral Movement Indicator,Medium,Closed,562.2,False,Tier 3 - Standard,Technology,NA,Evening,2026-07-07,8,True,480,True
Analyst_03,AST-00004,ALT-111255,2026-07-07 08:47:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Medium,Closed,399.0,True,Tier 1 - Critical,Technology,EMEA,Night,2026-07-07,8,True,480,False
Analyst_03,AST-00417,ALT-110509,2026-07-07 08:50:00,SIEM,Lateral Movement Indicator,Medium,Closed,240.8,False,Tier 3 - Standard,Asset Servicing,EMEA,Night,2026-07-07,8,True,480,False
Analyst_14,AST-00663,ALT-106943,2026-07-07 09:04:00,SIEM,Anomalous Login Pattern,High,Closed,72.5,False,Tier 3 - Standard,Global Markets,NA,Night,2026-07-07,9,True,120,False
Analyst_04,AST-00189,ALT-104189,2026-07-07 09:06:00,SIEM,Brute Force Attempt,Low,Closed,877.2,False,Tier 3 - Standard,Asset Servicing,APAC,Evening,2026-07-07,9,True,1440,False
Analyst_02,AST-00171,ALT-103228,2026-07-07 09:08:00,SIEM,Anomalous Login Pattern,Medium,Closed,559.8,False,Tier 3 - Standard,Global Markets,APAC,Day,2026-07-07,9,True,480,True
Analyst_05,AST-00317,ALT-105497,2026-07-07 09:12:00,IDS/IPS,Protocol Anomaly,Medium,Closed,135.6,False,Tier 3 - Standard,Global Markets,NA,Day,2026-07-07,9,True,480,False
Analyst_03,AST-00672,ALT-105295,2026-07-07 09:13:00,Firewall,Port Scan Detected,High,Closed,101.6,False,Tier 2 - High,Technology,NA,Night,2026-07-07,9,True,120,False
Analyst_06,AST-00564,ALT-102727,2026-07-07 09:15:00,Email Gateway,Phishing Attempt,Low,Closed,1889.6,True,Tier 3 - Standard,Global Markets,NA,Night,2026-07-07,9,True,1440,True
Analyst_04,AST-00266,ALT-110515,2026-07-07 09:16:00,SIEM,Lateral Movement Indicator,Medium,Closed,672.8,True,Tier 3 - Standard,Fund Services,EMEA,Evening,2026-07-07,9,True,480,True
Analyst_04,AST-00729,ALT-106435,2026-07-07 09:20:00,SIEM,Lateral Movement Indicator,Medium,Closed,739.3,True,Tier 3 - Standard,Global Markets,NA,Evening,2026-07-07,9,True,480,True
Analyst_07,AST-00300,ALT-109994,2026-07-07 09:34:00,Email Gateway,Business Email Compromise Indicator,Low,Closed,270.1,False,Tier 3 - Standard,Retail Banking,EMEA,Evening,2026-07-07,9,True,1440,False
Analyst_02,AST-00432,ALT-106964,2026-07-07 09:35:00,SIEM,Lateral Movement Indicator,Medium,Closed,414.2,True,Tier 3 - Standard,Global Markets,EMEA,Day,2026-07-07,9,True,480,False
Analyst_01,AST-00034,ALT-107023,2026-07-07 09:39:00,EDR,Suspicious Process Execution,Critical,Closed,33.0,False,Tier 2 - High,Corporate Functions,NA,Evening,2026-07-07,9,True,30,True
Analyst_11,AST-00669,ALT-101896,2026-07-07 09:55:00,Email Gateway,Spoofed Sender Domain,Low,Closed,3655.7,True,Tier 1 - Critical,Asset Servicing,NA,Day,2026-07-07,9,True,1440,True
Analyst_08,AST-00760,ALT-108696,2026-07-07 10:02:00,SIEM,Lateral Movement Indicator,High,Closed,119.3,False,Tier 3 - Standard,Technology,NA,Evening,2026-07-07,10,True,120,False
Analyst_10,AST-00045,ALT-100611,2026-07-07 10:07:00,SIEM,Lateral Movement Indicator,Low,Closed,495.4,False,Tier 2 - High,Asset Servicing,EMEA,Evening,2026-07-07,10,True,1440,False
Analyst_07,AST-00133,ALT-108113,2026-07-07 10:12:00,Firewall,Blocked Outbound C2 Traffic,Medium,Closed,603.6,False,Tier 2 - High,Global Markets,NA,Evening,2026-07-07,10,True,480,True
Analyst_09,AST-00115,ALT-110543,2026-07-07 10:18:00,Cloud Access Security (CASB),Unsanctioned App Access,Medium,Closed,289.4,True,Tier 2 - High,Global Markets,NA,Day,2026-07-07,10,True,480,False
Analyst_08,AST-00408,ALT-110851,2026-07-07 10:23:00,SIEM,Privilege Escalation Attempt,Medium,Closed,1452.3,True,Tier 1 - Critical,Technology,EMEA,Evening,2026-07-07,10,True,480,True
Analyst_14,AST-00506,ALT-102104,2026-07-07 10:30:00,IDS/IPS,Malware Signature Match,Low,Closed,1017.9,False,Tier 3 - Standard,Global Markets,APAC,Night,2026-07-07,10,True,1440,False
Analyst_11,AST-00441,ALT-107996,2026-07-07 10:32:00,Firewall,Port Scan Detected,Medium,Closed,1157.2,False,Tier 1 - Critical,Asset Servicing,APAC,Day,2026-07-07,10,True,480,True
Analyst_13,AST-00530,ALT-108973,2026-07-07 10:37:00,EDR,Credential Dumping Indicator,Medium,Closed,113.9,True,Tier 3 - Standard,Corporate Functions,APAC,Evening,2026-07-07,10,True,480,False
Analyst_08,AST-00108,ALT-110752,2026-07-07 10:45:00,Email Gateway,Business Email Compromise Indicator,High,Closed,162.0,False,Tier 3 - Standard,Fund Services,EMEA,Evening,2026-07-07,10,True,120,True
Analyst_12,AST-00193,ALT-102289,2026-07-07 10:59:00,EDR,Credential Dumping Indicator,Critical,Closed,11.4,False,Tier 2 - High,Asset Servicing,APAC,Night,2026-07-07,10,True,30,False
Analyst_10,AST-00762,ALT-108269,2026-07-07 11:04:00,EDR,Suspicious Process Execution,Medium,Closed,408.6,True,Tier 3 - Standard,Technology,NA,Evening,2026-07-07,11,True,480,False
Analyst_05,AST-00377,ALT-101720,2026-07-07 11:04:00,Email Gateway,Malicious Attachment,Medium,Closed,247.8,True,Tier 3 - Standard,Fund Services,NA,Day,2026-07-07,11,True,480,False
Analyst_12,AST-00559,ALT-106130,2026-07-07 11:11:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Low,Closed,839.1,False,Tier 3 - Standard,Asset Servicing,EMEA,Night,2026-07-07,11,True,1440,False
Analyst_12,AST-00085,ALT-105537,2026-07-07 11:12:00,SIEM,Anomalous Login Pattern,Medium,Closed,280.2,False,Tier 2 - High,Technology,EMEA,Night,2026-07-07,11,True,480,False
Analyst_06,AST-00366,ALT-106954,2026-07-07 11:16:00,Firewall,Blocked Outbound C2 Traffic,High,Closed,120.0,False,Tier 3 - Standard,Corporate Functions,APAC,Night,2026-07-07,11,True,120,False
Analyst_08,AST-00333,ALT-110935,2026-07-07 11:23:00,Email Gateway,Malicious Attachment,High,Closed,72.2,False,Tier 3 - Standard,Technology,NA,Evening,2026-07-07,11,True,120,False
Analyst_04,AST-00290,ALT-105472,2026-07-07 11:23:00,Email Gateway,Spoofed Sender Domain,High,Closed,135.3,False,Tier 3 - Standard,Global Markets,NA,Evening,2026-07-07,11,True,120,True
Analyst_06,AST-00577,ALT-102155,2026-07-07 11:24:00,Email Gateway,Business Email Compromise Indicator,Medium,Closed,1727.4,False,Tier 3 - Standard,Global Markets,EMEA,Night,2026-07-07,11,True,480,True
Analyst_05,AST-00218,ALT-100306,2026-07-07 11:32:00,Email Gateway,Business Email Compromise Indicator,Medium,Closed,742.4,False,Tier 3 - Standard,Corporate Functions,EMEA,Day,2026-07-07,11,True,480,True
Analyst_13,AST-00245,ALT-109269,2026-07-07 11:33:00,Firewall,Blocked Known-Bad IP,Medium,Closed,580.5,False,Tier 1 - Critical,Corporate Functions,APAC,Evening,2026-07-07,11,True,480,True
Analyst_05,AST-00419,ALT-109446,2026-07-07 11:40:00,EDR,Ransomware Behavior Pattern,Low,Closed,311.3,False,Tier 3 - Standard,Global Markets,EMEA,Day,2026-07-07,11,True,1440,False
Analyst_10,AST-00143,ALT-105470,2026-07-07 11:45:00,Email Gateway,Phishing Attempt,Medium,Closed,1469.7,True,Tier 2 - High,Global Markets,EMEA,Evening,2026-07-07,11,True,480,True
Analyst_13,AST-00084,ALT-105168,2026-07-07 11:46:00,SIEM,Privilege Escalation Attempt,Medium,Closed,303.8,False,Tier 1 - Critical,Global Markets,NA,Evening,2026-07-07,11,True,480,False
Analyst_13,AST-00323,ALT-100486,2026-07-07 11:56:00,SIEM,Privilege Escalation Attempt,Low,Closed,236.5,False,Tier 1 - Critical,Technology,EMEA,Evening,2026-07-07,11,True,1440,False
Analyst_12,AST-00338,ALT-109282,2026-07-07 11:58:00,Cloud Access Security (CASB),Impossible Travel Login,Medium,Closed,207.2,False,Tier 2 - High,Fund Services,NA,Night,2026-07-07,11,True,480,False
Analyst_09,AST-00193,ALT-108839,2026-07-07 11:59:00,Email Gateway,Business Email Compromise Indicator,Medium,Closed,424.7,True,Tier 2 - High,Asset Servicing,APAC,Day,2026-07-07,11,True,480,False
Analyst_11,AST-00062,ALT-102377,2026-07-07 12:01:00,EDR,Ransomware Behavior Pattern,Low,Closed,861.1,False,Tier 2 - High,Retail Banking,NA,Day,2026-07-07,12,True,1440,False
Analyst_02,AST-00341,ALT-109518,2026-07-07 12:02:00,Firewall,Port Scan Detected,High,Closed,209.4,False,Tier 3 - Standard,Technology,NA,Day,2026-07-07,12,True,120,True
Analyst_08,AST-00023,ALT-101836,2026-07-07 12:11:00,Email Gateway,Malicious Attachment,Low,Closed,6749.8,False,Tier 2 - High,Asset Servicing,NA,Evening,2026-07-07,12,True,1440,True
Analyst_07,AST-00662,ALT-105964,2026-07-07 12:19:00,Firewall,Unusual Outbound Data Volume,Medium,Closed,455.1,False,Tier 3 - Standard,Global Markets,EMEA,Evening,2026-07-07,12,True,480,False
Analyst_13,AST-00007,ALT-111546,2026-07-07 12:21:00,Firewall,Unusual Outbound Data Volume,High,Closed,97.6,False,Tier 3 - Standard,Global Markets,NA,Evening,2026-07-07,12,True,120,False
Analyst_01,AST-00255,ALT-107165,2026-07-07 12:28:00,Email Gateway,Spoofed Sender Domain,Medium,Closed,653.2,False,Tier 2 - High,Asset Servicing,EMEA,Evening,2026-07-07,12,True,480,True
Analyst_02,AST-00560,ALT-101210,2026-07-07 12:29:00,Email Gateway,Phishing Attempt,Low,Closed,636.5,True,Tier 3 - Standard,Asset Servicing,APAC,Day,2026-07-07,12,True,1440,False
Analyst_07,AST-00546,ALT-104743,2026-07-07 12:31:00,Firewall,Unusual Outbound Data Volume,Low,Closed,1343.4,False,Tier 3 - Standard,Fund Services,APAC,Evening,2026-07-07,12,True,1440,False
Analyst_07,AST-00064,ALT-106509,2026-07-07 12:37:00,Cloud Access Security (CASB),Unsanctioned App Access,High,Closed,117.9,False,Tier 3 - Standard,Technology,NA,Evening,2026-07-07,12,True,120,False
Analyst_07,AST-00625,ALT-105126,2026-07-07 12:42:00,IDS/IPS,Malware Signature Match,Low,Closed,4282.8,True,Tier 3 - Standard,Asset Servicing,EMEA,Evening,2026-07-07,12,True,1440,True
Analyst_13,AST-00393,ALT-103294,2026-07-07 12:43:00,Email Gateway,Malicious Attachment,Low,Closed,947.0,True,Tier 2 - High,Asset Servicing,APAC,Evening,2026-07-07,12,True,1440,False
Analyst_04,AST-00219,ALT-102584,2026-07-07 13:06:00,SIEM,Brute Force Attempt,Medium,Closed,799.3,True,Tier 3 - Standard,Global Markets,NA,Evening,2026-07-07,13,True,480,True
Analyst_01,AST-00526,ALT-108045,2026-07-07 13:09:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Medium,Closed,435.8,False,Tier 3 - Standard,Corporate Functions,EMEA,Evening,2026-07-07,13,True,480,False
Analyst_13,AST-00152,ALT-101296,2026-07-07 13:19:00,EDR,Suspicious Process Execution,Low,Closed,317.6,False,Tier 3 - Standard,Fund Services,EMEA,Evening,2026-07-07,13,True,1440,False
Analyst_11,AST-00799,ALT-106524,2026-07-07 13:22:00,Firewall,Unusual Outbound Data Volume,Medium,Closed,83.3,False,Tier 3 - Standard,Retail Banking,NA,Day,2026-07-07,13,True,480,False
Analyst_04,AST-00247,ALT-101495,2026-07-07 13:30:00,Email Gateway,Spoofed Sender Domain,High,Closed,181.0,False,Tier 2 - High,Global Markets,EMEA,Evening,2026-07-07,13,True,120,True
Analyst_02,AST-00371,ALT-104341,2026-07-07 13:33:00,Firewall,Unusual Outbound Data Volume,High,Closed,240.1,False,Tier 3 - Standard,Asset Servicing,EMEA,Day,2026-07-07,13,True,120,True
Analyst_03,AST-00661,ALT-111083,2026-07-07 13:44:00,SIEM,Brute Force Attempt,Medium,Closed,183.2,False,Tier 3 - Standard,Technology,APAC,Night,2026-07-07,13,True,480,False
Analyst_06,AST-00121,ALT-101194,2026-07-07 13:49:00,SIEM,Privilege Escalation Attempt,High,Closed,146.4,False,Tier 3 - Standard,Fund Services,APAC,Night,2026-07-07,13,True,120,True
Analyst_12,AST-00434,ALT-106673,2026-07-07 13:56:00,EDR,Unsigned Binary Execution,Medium,Closed,401.5,False,Tier 3 - Standard,Corporate Functions,EMEA,Night,2026-07-07,13,True,480,False
Analyst_08,AST-00202,ALT-105435,2026-07-07 13:57:00,SIEM,Anomalous Login Pattern,Medium,Closed,677.4,False,Tier 3 - Standard,Technology,EMEA,Evening,2026-07-07,13,True,480,True
Analyst_06,AST-00563,ALT-105490,2026-07-07 13:58:00,EDR,Credential Dumping Indicator,Medium,Closed,162.1,False,Tier 3 - Standard,Global Markets,EMEA,Night,2026-07-07,13,True,480,False
Analyst_01,AST-00781,ALT-101025,2026-07-07 14:01:00,SIEM,Brute Force Attempt,Low,Closed,1945.2,False,Tier 1 - Critical,Global Markets,EMEA,Evening,2026-07-07,14,True,1440,True
Analyst_07,AST-00623,ALT-103001,2026-07-07 14:27:00,SIEM,Privilege Escalation Attempt,Low,Closed,1281.0,False,Tier 3 - Standard,Corporate Functions,NA,Evening,2026-07-07,14,True,1440,False
Analyst_08,AST-00521,ALT-107449,2026-07-07 14:29:00,Firewall,Blocked Outbound C2 Traffic,Low,Open,490.1,True,Tier 1 - Critical,Technology,APAC,Evening,2026-07-07,14,True,1440,False
Analyst_11,AST-00017,ALT-103004,2026-07-07 14:31:00,Email Gateway,Business Email Compromise Indicator,Medium,Closed,695.9,False,Tier 3 - Standard,Retail Banking,NA,Day,2026-07-07,14,True,480,True
Analyst_12,AST-00555,ALT-108822,2026-07-07 14:41:00,EDR,Suspicious Process Execution,Medium,Closed,841.3,False,Tier 3 - Standard,Corporate Functions,NA,Night,2026-07-07,14,True,480,True
Analyst_08,AST-00425,ALT-103141,2026-07-07 14:41:00,Email Gateway,Malicious Attachment,Low,Closed,115.3,False,Tier 3 - Standard,Global Markets,NA,Evening,2026-07-07,14,True,1440,False
Analyst_03,AST-00074,ALT-109827,2026-07-07 14:42:00,EDR,Credential Dumping Indicator,Medium,Closed,878.1,True,Tier 3 - Standard,Asset Servicing,NA,Night,2026-07-07,14,True,480,True
Analyst_03,AST-00398,ALT-105147,2026-07-07 14:45:00,Email Gateway,Phishing Attempt,Low,Closed,1171.3,True,Tier 3 - Standard,Global Markets,EMEA,Night,2026-07-07,14,True,1440,False
Analyst_04,AST-00529,ALT-108481,2026-07-07 14:46:00,SIEM,Privilege Escalation Attempt,Low,Closed,343.9,True,Tier 3 - Standard,Global Markets,NA,Evening,2026-07-07,14,True,1440,False
Analyst_02,AST-00334,ALT-108980,2026-07-07 14:56:00,Email Gateway,Spoofed Sender Domain,Low,Closed,1202.5,False,Tier 2 - High,Technology,EMEA,Day,2026-07-07,14,True,1440,False
Analyst_14,AST-00486,ALT-102457,2026-07-07 15:05:00,Firewall,Blocked Known-Bad IP,High,Closed,181.4,False,Tier 3 - Standard,Technology,EMEA,Night,2026-07-07,15,True,120,True
Analyst_12,AST-00564,ALT-100702,2026-07-07 15:23:00,Email Gateway,Spoofed Sender Domain,Low,Closed,895.4,False,Tier 3 - Standard,Global Markets,NA,Night,2026-07-07,15,True,1440,False
